时间戳,数值,指标名称,实例地址,数值_百分比,计量单位,容器实例,endpoint,任务名称,命名空间,容器名称,service,数值_GB,数值_MB,设备名称,文件系统类型,挂载点,数值_MBps
2026-01-09 06:22:59.486,0.00754922977834163,容器CPU使用率,,0.00754922977834163,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 07:22:59.486,0.0072824038963647,容器CPU使用率,,0.0072824038963647,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 08:22:59.486,0.00777900877367422,容器CPU使用率,,0.00777900877367422,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 09:22:59.486,0.0078227283819048,容器CPU使用率,,0.0078227283819048,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 10:22:59.486,0.0075785433132119,容器CPU使用率,,0.0075785433132119,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-09 11:22:59.486,0.00758991896838805,容器CPU使用率,,0.00758991896838805,%,,,,istio-system,kiali-765bb494ff-db22x,,,,,,,
2026-01-08 19:22:59.486,0.117418666862093,容器CPU使用率,,0.117418666862093,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-08 20:22:59.486,0.111706418649896,容器CPU使用率,,0.111706418649896,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-08 21:22:59.486,0.113531041088455,容器CPU使用率,,0.113531041088455,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-08 22:22:59.486,0.113014939317504,容器CPU使用率,,0.113014939317504,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-08 23:22:59.486,0.118165389035458,容器CPU使用率,,0.118165389035458,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 00:22:59.486,0.11058915045532,容器CPU使用率,,0.11058915045532,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 01:22:59.486,0.112761017655108,容器CPU使用率,,0.112761017655108,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 02:22:59.486,0.110889111371909,容器CPU使用率,,0.110889111371909,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 03:22:59.486,0.113816501794973,容器CPU使用率,,0.113816501794973,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 04:22:59.486,0.111552472622168,容器CPU使用率,,0.111552472622168,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 05:22:59.486,0.11321078647839,容器CPU使用率,,0.11321078647839,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 06:22:59.486,0.114950833014594,容器CPU使用率,,0.114950833014594,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 07:22:59.486,0.114622749665998,容器CPU使用率,,0.114622749665998,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 08:22:59.486,0.116772974467307,容器CPU使用率,,0.116772974467307,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 09:22:59.486,0.117617598625037,容器CPU使用率,,0.117617598625037,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 10:22:59.486,0.0615243118349348,容器CPU使用率,,0.0615243118349348,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-09 11:22:59.486,0.0581514164649928,容器CPU使用率,,0.0581514164649928,%,,,,istio-system,prometheus-db8b4588f-ml9kt,,,,,,,
2026-01-08 19:22:59.486,0.0158920853084815,容器CPU使用率,,0.0158920853084815,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-08 20:22:59.486,0.0161512473491484,容器CPU使用率,,0.0161512473491484,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-08 21:22:59.486,0.0156215894404338,容器CPU使用率,,0.0156215894404338,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-08 22:22:59.486,0.0158846645487302,容器CPU使用率,,0.0158846645487302,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-08 23:22:59.486,0.0155674848157695,容器CPU使用率,,0.0155674848157695,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 00:22:59.486,0.015785253705803,容器CPU使用率,,0.015785253705803,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 01:22:59.486,0.0164965737617926,容器CPU使用率,,0.0164965737617926,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 02:22:59.486,0.0163642786085859,容器CPU使用率,,0.0163642786085859,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 03:22:59.486,0.0162135490821478,容器CPU使用率,,0.0162135490821478,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 04:22:59.486,0.0158492583037656,容器CPU使用率,,0.0158492583037656,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 05:22:59.486,0.0160894033381082,容器CPU使用率,,0.0160894033381082,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 06:22:59.486,0.0159514239659497,容器CPU使用率,,0.0159514239659497,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 07:22:59.486,0.0158482761964309,容器CPU使用率,,0.0158482761964309,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 08:22:59.486,0.0161729636526492,容器CPU使用率,,0.0161729636526492,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 09:22:59.486,0.0160924141776851,容器CPU使用率,,0.0160924141776851,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 10:22:59.486,0.0159545290997676,容器CPU使用率,,0.0159545290997676,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-09 11:22:59.486,0.0161876053195153,容器CPU使用率,,0.0161876053195153,%,,,,kube-flannel,kube-flannel-ds-26wbm,,,,,,,
2026-01-08 19:22:59.486,0.0161153963533333,容器CPU使用率,,0.0161153963533333,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-08 20:22:59.486,0.0160784285134794,容器CPU使用率,,0.0160784285134794,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-08 21:22:59.486,0.0161557601455446,容器CPU使用率,,0.0161557601455446,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-08 22:22:59.486,0.0159911524291914,容器CPU使用率,,0.0159911524291914,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-08 23:22:59.486,0.0162891709307762,容器CPU使用率,,0.0162891709307762,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 00:22:59.486,0.0160998851996446,容器CPU使用率,,0.0160998851996446,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 01:22:59.486,0.0162598409852797,容器CPU使用率,,0.0162598409852797,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 02:22:59.486,0.0159154175213989,容器CPU使用率,,0.0159154175213989,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
2026-01-09 03:22:59.486,0.0161168632346688,容器CPU使用率,,0.0161168632346688,%,,,,kube-flannel,kube-flannel-ds-4kpr9,,,,,,,
