Time_UTCG,SatId,FrontId,FrontRangeKm,BackId,BackRangeKm,LeftId,LeftRangeKm,LeftChanged,RightId,RightRangeKm,RightChanged
'15 Dec 2025 02:00:00.000,Sat_13_8,Sat_13_9,3316.0234168604375,Sat_13_7,3316.023416860394,Sat_12_8,881.7115737548896,0,Sat_14_7,353.83703104183013,0
'15 Dec 2025 03:00:00.000,Sat_13_8,Sat_13_9,3316.023416860452,Sat_13_7,3316.0234168603797,Sat_12_8,2138.620169634477,0,Sat_14_7,1872.6596753846823,0
'15 Dec 2025 04:00:00.000,Sat_13_8,Sat_13_9,3316.0234168604597,Sat_13_7,3316.0234168603683,Sat_12_8,2102.6397048156837,0,Sat_14_7,2265.974649116498,0
'15 Dec 2025 05:00:00.000,Sat_13_8,Sat_13_9,3316.0234168604597,Sat_13_7,3316.0234168603724,Sat_12_8,795.9811008560356,0,Sat_14_7,1288.179356978555,0
'15 Dec 2025 06:00:00.000,Sat_13_8,Sat_13_9,3316.023416860487,Sat_13_7,3316.023416860343,Sat_12_8,1001.9641595255814,0,Sat_14_7,481.0513606366947,0
'15 Dec 2025 07:00:00.000,Sat_13_8,Sat_13_9,3316.0234168604834,Sat_13_7,3316.0234168603465,Sat_12_8,2184.0670300286893,0,Sat_14_7,1946.468831625602,0
'15 Dec 2025 08:00:00.000,Sat_13_8,Sat_13_9,3316.0234168605107,Sat_13_7,3316.0234168603215,Sat_12_8,2045.307506471476,0,Sat_14_7,2238.8000545723053,0
'15 Dec 2025 09:00:00.000,Sat_13_8,Sat_13_9,3316.02341686051,Sat_13_7,3316.0234168603206,Sat_12_8,671.4202095809286,0,Sat_14_7,1176.6720290340072,0
'15 Dec 2025 10:00:00.000,Sat_13_8,Sat_13_9,3316.023416860509,Sat_13_7,3316.023416860323,Sat_12_8,1119.0402920727586,0,Sat_14_7,607.9694907650412,0
'15 Dec 2025 11:00:00.000,Sat_13_8,Sat_13_9,3316.0234168605593,Sat_13_7,3316.02341686027,Sat_12_8,2222.308203556269,0,Sat_14_7,2013.8629150385968,0
'15 Dec 2025 12:00:00.000,Sat_13_8,Sat_13_9,3316.0234168605557,Sat_13_7,3316.0234168602724,Sat_12_8,1981.2310441565355,0,Sat_14_7,2204.2379520488944,0
'15 Dec 2025 13:00:00.000,Sat_13_8,Sat_13_9,3316.0234168605575,Sat_13_7,3316.023416860275,Sat_12_8,545.0989987999194,0,Sat_14_7,1061.3587235154716,0
'15 Dec 2025 14:00:00.000,Sat_13_8,Sat_13_9,3316.0234168605607,Sat_13_7,3316.023416860272,Sat_12_8,1232.5145565298706,0,Sat_14_7,733.5014304408863,0
'15 Dec 2025 15:00:00.000,Sat_13_8,Sat_13_9,3316.0234168606034,Sat_13_7,3316.0234168602237,Sat_12_8,2253.21664486442,0,Sat_14_7,2074.6174100389417,0
'15 Dec 2025 16:00:00.000,Sat_13_8,Sat_13_9,3316.0234168606066,Sat_13_7,3316.023416860225,Sat_12_8,1910.6236725342167,0,Sat_14_7,2162.4031448689125,0
'15 Dec 2025 17:00:00.000,Sat_13_8,Sat_13_9,3316.0234168606057,Sat_13_7,3316.0234168602265,Sat_12_8,417.8508140679683,0,Sat_14_7,942.6510033292616,0
'15 Dec 2025 18:00:00.000,Sat_13_8,Sat_13_9,3316.023416860603,Sat_13_7,3316.0234168602274,Sat_12_8,1341.9874142108852,0,Sat_14_7,856.9587568586736,0
'15 Dec 2025 19:00:00.000,Sat_13_8,Sat_13_9,3316.023416860609,Sat_13_7,3316.0234168602224,Sat_12_8,2276.6897015863437,0,Sat_14_7,2128.530112037201,0
'15 Dec 2025 20:00:00.000,Sat_13_8,Sat_13_9,3316.023416860603,Sat_13_7,3316.0234168602233,Sat_12_8,1833.7207467897153,0,Sat_14_7,2113.4346437466797,0
'15 Dec 2025 21:00:00.000,Sat_13_8,Sat_13_9,3316.023416860606,Sat_13_7,3316.0234168602283,Sat_12_8,291.2436348318974,0,Sat_14_7,820.9903809795586,0
'15 Dec 2025 22:00:00.000,Sat_13_8,Sat_13_9,3316.0234168607026,Sat_13_7,3316.0234168601282,Sat_12_8,1447.0806844360188,0,Sat_14_7,977.8011339604757,0
'15 Dec 2025 23:00:00.000,Sat_13_8,Sat_13_9,3316.023416860701,Sat_13_7,3316.023416860129,Sat_12_8,2292.6494334481245,0,Sat_14_7,2175.421718685659,0
'16 Dec 2025 00:00:00.000,Sat_13_8,Sat_13_9,3316.0234168607017,Sat_13_7,3316.0234168601314,Sat_12_8,1750.7789718329211,0,Sat_14_7,2057.49524017145,0
'15 Dec 2025 00:00:00.000,Sat_13_9,Sat_13_10,3316.023416860413,Sat_13_8,3316.0234168604165,Sat_12_9,1528.1982208788042,0,Sat_14_8,1895.517185931961,0
'15 Dec 2025 01:00:00.000,Sat_13_9,Sat_13_10,3316.023416860411,Sat_13_8,3316.0234168604225,Sat_12_9,192.86657229130657,0,Sat_14_8,392.0262648150603,0
'15 Dec 2025 02:00:00.000,Sat_13_9,Sat_13_10,3316.0234168604024,Sat_13_8,3316.0234168604375,Sat_12_9,1767.4621529759727,0,Sat_14_8,1363.6825224921056,0
'15 Dec 2025 03:00:00.000,Sat_13_9,Sat_13_10,3316.02341686039,Sat_13_8,3316.023416860452,Sat_12_9,2290.1220454484196,0,Sat_14_8,2280.538545420914,0
'15 Dec 2025 04:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603934,Sat_13_8,3316.023416860459,Sat_12_9,1426.8892485607432,0,Sat_14_8,1817.3672158382508,0
'15 Dec 2025 05:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603893,Sat_13_8,3316.0234168604607,Sat_12_9,315.81864424685466,0,Sat_14_8,265.92370575162914,0
'15 Dec 2025 06:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603647,Sat_13_8,3316.023416860487,Sat_12_9,1849.2440858296593,0,Sat_14_8,1467.8425404740233,0
'15 Dec 2025 07:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603697,Sat_13_8,3316.023416860484,Sat_12_9,2272.6879732627376,0,Sat_14_8,2294.966146478196,0
'15 Dec 2025 08:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603643,Sat_13_8,3316.023416860511,Sat_12_9,1320.9106460151163,0,Sat_14_8,1733.2330418772844,0
'15 Dec 2025 09:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603656,Sat_13_8,3316.02341686051,Sat_12_9,442.7542411298706,0,Sat_14_8,147.90422891670255,0
'15 Dec 2025 10:00:00.000,Sat_13_9,Sat_13_10,3316.023416860366,Sat_13_8,3316.0234168605098,Sat_12_9,1924.935317611488,0,Sat_14_8,1567.1937787546854,0
'15 Dec 2025 11:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603633,Sat_13_8,3316.0234168605593,Sat_12_9,2247.7538625622115,0,Sat_14_8,2301.819747429688,0
'15 Dec 2025 12:00:00.000,Sat_13_9,Sat_13_10,3316.023416860321,Sat_13_8,3316.0234168605552,Sat_12_9,1210.6248496559845,0,Sat_14_8,1643.3961681966914,0
'15 Dec 2025 13:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603165,Sat_13_8,3316.0234168605575,Sat_12_9,569.9081348483018,0,Sat_14_8,88.37686639907457,0
'15 Dec 2025 14:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603174,Sat_13_8,3316.0234168605607,Sat_12_9,1994.2832664764505,0,Sat_14_8,1661.4002406241618,0
'15 Dec 2025 15:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603215,Sat_13_8,3316.0234168606053,Sat_12_9,2215.4025081474756,0,Sat_14_8,2301.076597481933,0
'15 Dec 2025 16:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603174,Sat_13_8,3316.0234168606066,Sat_12_9,1096.4140124610506,0,Sat_14_8,1548.1580019260982,0
'15 Dec 2025 17:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603206,Sat_13_8,3316.023416860605,Sat_12_9,695.9399433993214,0,Sat_14_8,169.4273877788226,0
'15 Dec 2025 18:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603174,Sat_13_8,3316.0234168606025,Sat_12_9,2057.056829613568,0,Sat_14_8,1750.1449263776349,0
'15 Dec 2025 19:00:00.000,Sat_13_9,Sat_13_10,3316.023416860315,Sat_13_8,3316.0234168606094,Sat_12_9,2175.741360368596,0,Sat_14_8,2292.7391634928213,0
'15 Dec 2025 20:00:00.000,Sat_13_9,Sat_13_10,3316.023416860324,Sat_13_8,3316.0234168606034,Sat_12_9,978.6822583560787,0,Sat_14_8,1447.8392859935757,0
'15 Dec 2025 21:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603156,Sat_13_8,3316.023416860605,Sat_12_9,820.0824868799613,0,Sat_14_8,290.31905635405906,0
'15 Dec 2025 22:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603174,Sat_13_8,3316.023416860703,Sat_12_9,2113.0470282603756,0,Sat_14_8,1833.130273273767,0
'15 Dec 2025 23:00:00.000,Sat_13_9,Sat_13_10,3316.0234168603206,Sat_13_8,3316.023416860701,Sat_12_9,2128.9021915471235,0,Sat_14_8,2276.8351222099404,0
'16 Dec 2025 00:00:00.000,Sat_13_9,Sat_13_10,3316.023416860221,Sat_13_8,3316.0234168607008,Sat_12_9,857.8609972665716,0,Sat_14_8,1342.7797026330115,0
'15 Dec 2025 00:00:00.000,Sat_13_10,Sat_13_11,3316.023416860412,Sat_13_9,3316.023416860412,Sat_12_10,557.5086811099432,0,Sat_14_9,1072.7912599947308,0
'15 Dec 2025 01:00:00.000,Sat_13_10,Sat_13_11,3316.0234168604297,Sat_13_9,3316.023416860411,Sat_12_10,1221.588660143567,0,Sat_14_9,721.3081720509629,0
'15 Dec 2025 02:00:00.000,Sat_13_10,Sat_13_11,3316.023416860439,Sat_13_9,3316.023416860403,Sat_12_10,2250.5207691902806,0,Sat_14_9,2068.975219235142,0
'15 Dec 2025 03:00:00.000,Sat_13_10,Sat_13_11,3316.023416860461,Sat_13_9,3316.02341686039,Sat_12_10,1917.809717119756,0,Sat_14_9,2166.81108664819,0
'15 Dec 2025 04:00:00.000,Sat_13_10,Sat_13_11,3316.023416860471,Sat_13_9,3316.023416860394,Sat_12_10,430.3012841814454,0,Sat_14_9,954.3965513874781,0
'15 Dec 2025 05:00:00.000,Sat_13_10,Sat_13_11,3316.0234168604816,Sat_13_9,3316.023416860389,Sat_12_10,1331.4698039501657,0,Sat_14_9,844.9937293979958,0
'15 Dec 2025 06:00:00.000,Sat_13_10,Sat_13_11,3316.0234168605107,Sat_13_9,3316.0234168603643,Sat_12_10,2274.724737243203,0,Sat_14_9,2123.5652321927173,0
'15 Dec 2025 07:00:00.000,Sat_13_10,Sat_13_11,3316.02341686053,Sat_13_9,3316.0234168603697,Sat_12_10,1841.511420628098,0,Sat_14_9,2118.533356088311,0
'15 Dec 2025 08:00:00.000,Sat_13_10,Sat_13_11,3316.0234168605316,Sat_13_9,3316.023416860364,Sat_12_10,303.51299467880153,0,Sat_14_9,833.0041134241535,0
'15 Dec 2025 09:00:00.000,Sat_13_10,Sat_13_11,3316.023416860558,Sat_13_9,3316.023416860365,Sat_12_10,1437.007463962746,0,Sat_14_9,966.113402719751,0
'15 Dec 2025 10:00:00.000,Sat_13_10,Sat_13_11,3316.0234168605525,Sat_13_9,3316.023416860366,Sat_12_10,2291.421904362668,0,Sat_14_9,2171.150657232338,0
'15 Dec 2025 11:00:00.000,Sat_13_10,Sat_13_11,3316.0234168605584,Sat_13_9,3316.023416860364,Sat_12_10,1759.1482498027974,0,Sat_14_9,2063.267768736939,0
'15 Dec 2025 12:00:00.000,Sat_13_10,Sat_13_11,3316.023416860604,Sat_13_9,3316.023416860322,Sat_12_10,181.46006278567026,0,Sat_14_9,709.0955256976354,0
'15 Dec 2025 13:00:00.000,Sat_13_10,Sat_13_11,3316.0234168606476,Sat_13_9,3316.0234168603165,Sat_12_10,1537.8410737674908,0,Sat_14_9,1084.1909210003146,0
'15 Dec 2025 14:00:00.000,Sat_13_10,Sat_13_11,3316.023416860653,Sat_13_9,3316.023416860317,Sat_12_10,2300.556837091857,0,Sat_14_9,2211.5733169093983,0
'15 Dec 2025 15:00:00.000,Sat_13_10,Sat_13_11,3316.02341686065,Sat_13_9,3316.023416860321,Sat_12_10,1670.9955989742232,0,Sat_14_9,2001.1981500027753,0
'15 Dec 2025 16:00:00.000,Sat_13_10,Sat_13_11,3316.0234168606507,Sat_13_9,3316.023416860317,Sat_12_10,91.45460337052383,0,Sat_14_9,583.2312314558013,0
'15 Dec 2025 17:00:00.000,Sat_13_10,Sat_13_11,3316.023416860701,Sat_13_9,3316.0234168603197,Sat_12_10,1633.6289707853618,0,Sat_14_9,1198.7914735684176,0
'15 Dec 2025 18:00:00.000,Sat_13_10,Sat_13_11,3316.0234168606967,Sat_13_9,3316.0234168603183,Sat_12_10,2302.0992111126916,0,Sat_14_9,2244.6989033830264,0
'15 Dec 2025 19:00:00.000,Sat_13_10,Sat_13_11,3316.0234168607008,Sat_13_9,3316.023416860316,Sat_12_10,1577.3489542236593,0,Sat_14_9,1932.5311159110645,0
'15 Dec 2025 20:00:00.000,Sat_13_10,Sat_13_11,3316.023416860699,Sat_13_9,3316.0234168603233,Sat_12_10,136.94226193483374,0,Sat_14_9,456.14810145533073,0
'15 Dec 2025 21:00:00.000,Sat_13_10,Sat_13_11,3316.0234168606967,Sat_13_9,3316.023416860316,Sat_12_10,1724.0484057680364,0,Sat_14_9,1309.50839304678,0
'15 Dec 2025 22:00:00.000,Sat_13_10,Sat_13_11,3316.023416860701,Sat_13_9,3316.023416860318,Sat_12_10,2296.043906568825,0,Sat_14_9,2270.4173914529824,0
'15 Dec 2025 23:00:00.000,Sat_13_10,Sat_13_11,3316.023416860697,Sat_13_9,3316.0234168603206,Sat_12_10,1478.523295313254,0,Sat_14_9,1857.4954723394221,0
'16 Dec 2025 00:00:00.000,Sat_13_10,Sat_13_11,3316.023416860793,Sat_13_9,3316.02341686022,Sat_12_10,252.89965191155395,0,Sat_14_9,329.08742716390975,0
'15 Dec 2025 00:00:00.000,Sat_13_11,Sat_13_12,3316.0234168604243,Sat_13_10,3316.0234168604125,Sat_12_11,557.5086811099427,0,Sat_14_10,87.42500837737944,0
'15 Dec 2025 01:00:00.000,Sat_13_11,Sat_13_12,3316.0234168604047,Sat_13_10,3316.023416860431,Sat_12_11,1987.7884927015073,0,Sat_14_10,1652.4241806317302,0
'15 Dec 2025 02:00:00.000,Sat_13_11,Sat_13_12,3316.0234168603997,Sat_13_10,3316.0234168604384,Sat_12_11,2218.890368942461,0,Sat_14_10,2301.484497114399,0
'15 Dec 2025 03:00:00.000,Sat_13_11,Sat_13_12,3316.0234168603743,Sat_13_10,3316.023416860461,Sat_12_11,1107.7441900462402,0,Sat_14_10,1557.7003418567465,0
'15 Dec 2025 04:00:00.000,Sat_13_11,Sat_13_12,3316.023416860365,Sat_13_10,3316.023416860471,Sat_12_11,683.6888782265405,0,Sat_14_10,158.50683622999847,0
'15 Dec 2025 05:00:00.000,Sat_13_11,Sat_13_12,3316.0234168603565,Sat_13_10,3316.023416860481,Sat_12_11,2051.2145152698677,0,Sat_14_10,1741.7163924305069,0
'15 Dec 2025 06:00:00.000,Sat_13_11,Sat_13_12,3316.023416860325,Sat_13_10,3316.023416860512,Sat_12_11,2179.938589419591,0,Sat_14_10,2293.8888590640668,0
'15 Dec 2025 07:00:00.000,Sat_13_11,Sat_13_12,3316.0234168603088,Sat_13_10,3316.0234168605302,Sat_12_11,990.3382027492256,0,Sat_14_10,1457.8637494836232,0
'15 Dec 2025 08:00:00.000,Sat_13_11,Sat_13_12,3316.0234168603056,Sat_13_10,3316.0234168605316,Sat_12_11,808.0433516530715,0,Sat_14_10,278.09594344549964,0
'15 Dec 2025 09:00:00.000,Sat_13_11,Sat_13_12,3316.0234168602765,Sat_13_10,3316.0234168605584,Sat_12_11,2107.8766151897653,0,Sat_14_10,1825.2774895205691,0
'15 Dec 2025 10:00:00.000,Sat_13_11,Sat_13_12,3316.0234168602883,Sat_13_10,3316.0234168605525,Sat_12_11,2133.7948413669133,0,Sat_14_10,2278.722797113193,0
'15 Dec 2025 11:00:00.000,Sat_13_11,Sat_13_12,3316.0234168602797,Sat_13_10,3316.0234168605575,Sat_12_11,869.7990601195066,0,Sat_14_10,1353.2522435857295,0
'15 Dec 2025 12:00:00.000,Sat_13_11,Sat_13_12,3316.0234168602337,Sat_13_10,3316.0234168606034,Sat_12_11,929.9872330089787,0,Sat_14_10,404.4653715696512,0
'15 Dec 2025 13:00:00.000,Sat_13_11,Sat_13_12,3316.0234168601896,Sat_13_10,3316.023416860648,Sat_12_11,2157.586295459877,0,Sat_14_10,1902.8279478776083,0
'15 Dec 2025 14:00:00.000,Sat_13_11,Sat_13_12,3316.0234168601814,Sat_13_10,3316.023416860653,Sat_12_11,2080.612494578321,0,Sat_14_10,2256.0366602788804,0
'15 Dec 2025 15:00:00.000,Sat_13_11,Sat_13_12,3316.023416860189,Sat_13_10,3316.0234168606494,Sat_12_11,746.5928988889729,0,Sat_14_10,1244.2225278588714,0
'15 Dec 2025 16:00:00.000,Sat_13_11,Sat_13_12,3316.023416860186,Sat_13_10,3316.0234168606503,Sat_12_11,1049.0268940949495,0,Sat_14_10,531.7421226731412,0
'15 Dec 2025 17:00:00.000,Sat_13_11,Sat_13_12,3316.0234168601332,Sat_13_10,3316.0234168607017,Sat_12_11,2200.178291185421,0,Sat_14_10,1974.1088560190578,0
'15 Dec 2025 18:00:00.000,Sat_13_11,Sat_13_12,3316.0234168601446,Sat_13_10,3316.023416860696,Sat_12_11,2020.5684106219246,0,Sat_14_10,2225.9057744436004,0
'15 Dec 2025 19:00:00.000,Sat_13_11,Sat_13_12,3316.0234168601373,Sat_13_10,3316.0234168607,Sat_12_11,621.2504079587065,0,Sat_14_10,1131.150675858268,0
'15 Dec 2025 20:00:00.000,Sat_13_11,Sat_13_12,3316.023416860135,Sat_13_10,3316.0234168606994,Sat_12_11,1164.7169908833282,0,Sat_14_10,658.2064203546406,0
'15 Dec 2025 21:00:00.000,Sat_13_11,Sat_13_12,3316.023416860143,Sat_13_10,3316.0234168606967,Sat_12_11,2235.511069422244,0,Sat_14_10,2038.8825823675836,0
'15 Dec 2025 22:00:00.000,Sat_13_11,Sat_13_12,3316.0234168601364,Sat_13_10,3316.023416860702,Sat_12_11,1953.8624124697606,0,Sat_14_10,2188.430206795047,0
'15 Dec 2025 23:00:00.000,Sat_13_11,Sat_13_12,3316.0234168601414,Sat_13_10,3316.0234168606976,Sat_12_11,494.4375510957316,0,Sat_14_10,1014.4338301027033,0
'16 Dec 2025 00:00:00.000,Sat_13_11,Sat_13_12,3316.023416860043,Sat_13_10,3316.023416860794,Sat_12_11,1276.6432283716294,0,Sat_14_10,782.983024618311,0
'15 Dec 2025 00:00:00.000,Sat_13_12,Sat_13_13,3316.023416860413,Sat_13_11,3316.0234168604243,Sat_12_12,1528.1982208788063,0,Sat_14_11,1072.79125999473,0
'15 Dec 2025 01:00:00.000,Sat_13_12,Sat_13_13,3316.023416860411,Sat_13_11,3316.0234168604043,Sat_12_12,2299.9981984273686,0,Sat_14_11,2207.9404736194865,0
'15 Dec 2025 02:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603993,Sat_13_11,3316.0234168603997,Sat_12_12,1679.8629139526256,0,Sat_14_11,2007.5621848338612,0
'15 Dec 2025 03:00:00.000,Sat_13_12,Sat_13_13,3316.0234168604,Sat_13_11,3316.0234168603743,Sat_12_12,96.0509538609684,0,Sat_14_11,595.6067429119762,0
'15 Dec 2025 04:00:00.000,Sat_13_12,Sat_13_13,3316.02341686039,Sat_13_11,3316.023416860365,Sat_12_12,1624.4940594126988,0,Sat_14_11,1187.7501426064034,0
'15 Dec 2025 05:00:00.000,Sat_13_12,Sat_13_13,3316.023416860391,Sat_13_11,3316.023416860357,Sat_12_12,2302.283647094081,0,Sat_14_11,2241.7848557156344,0
'15 Dec 2025 06:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603897,Sat_13_11,3316.023416860325,Sat_12_12,1586.7399179516026,0,Sat_14_11,1939.5305421504224,0
'15 Dec 2025 07:00:00.000,Sat_13_12,Sat_13_13,3316.023416860389,Sat_13_11,3316.023416860308,Sat_12_12,127.26240936313555,0,Sat_14_11,468.60090950235735,0
'15 Dec 2025 08:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603643,Sat_13_11,3316.023416860305,Sat_12_12,1715.4521532425938,0,Sat_14_11,1298.8641125325578,0
'15 Dec 2025 09:00:00.000,Sat_13_12,Sat_13_13,3316.023416860368,Sat_13_11,3316.0234168602765,Sat_12_12,2296.9708049713236,0,Sat_14_11,2268.2318170078934,0
'15 Dec 2025 10:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603643,Sat_13_11,3316.0234168602883,Sat_12_12,1488.406261898256,0,Sat_14_11,1865.1069549741146,0
'15 Dec 2025 11:00:00.000,Sat_13_12,Sat_13_13,3316.023416860316,Sat_13_11,3316.023416860279,Sat_12_12,240.86355237412442,0,Sat_14_11,341.45151798859564,0
'15 Dec 2025 12:00:00.000,Sat_13_12,Sat_13_13,3316.023416860366,Sat_13_11,3316.0234168602324,Sat_12_12,1800.7671289565997,0,Sat_14_11,1405.7468078629552,0
'15 Dec 2025 13:00:00.000,Sat_13_12,Sat_13_13,3316.023416860366,Sat_13_11,3316.0234168601896,Sat_12_12,2284.0773080787594,0,Sat_14_11,2287.1935354029256,0
'15 Dec 2025 14:00:00.000,Sat_13_12,Sat_13_13,3316.023416860365,Sat_13_11,3316.0234168601814,Sat_12_12,1385.1941111704093,0,Sat_14_11,1784.5396994380196,0
'15 Dec 2025 15:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603156,Sat_13_11,3316.0234168601887,Sat_12_12,366.24030638332715,0,Sat_14_11,217.0597084809726,0
'15 Dec 2025 16:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603183,Sat_13_11,3316.023416860186,Sat_12_12,1880.1533924358282,0,Sat_14_11,1508.031887703656,0
'15 Dec 2025 17:00:00.000,Sat_13_12,Sat_13_13,3316.023416860321,Sat_13_11,3316.023416860133,Sat_12_12,2263.645959460571,0,Sat_14_11,2298.6070566194994,0
'15 Dec 2025 18:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603165,Sat_13_11,3316.023416860144,Sat_12_12,1277.454478818712,0,Sat_14_11,1698.0980004120354,0
'15 Dec 2025 19:00:00.000,Sat_13_12,Sat_13_13,3316.023416860316,Sat_13_11,3316.023416860137,Sat_12_12,493.49811849435207,0,Sat_14_11,109.91753140843466,0
'15 Dec 2025 20:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603197,Sat_13_11,3316.0234168601346,Sat_12_12,1953.3457631331132,0,Sat_14_11,1605.3720266222522,0
'15 Dec 2025 21:00:00.000,Sat_13_12,Sat_13_13,3316.023416860318,Sat_13_11,3316.0234168601423,Sat_12_12,2235.7445947637125,0,Sat_14_11,2302.434491440871,0
'15 Dec 2025 22:00:00.000,Sat_13_12,Sat_13_13,3316.0234168602206,Sat_13_11,3316.0234168601355,Sat_12_12,1165.5575048495923,0,Sat_14_11,1606.0713683182119,0
'15 Dec 2025 23:00:00.000,Sat_13_12,Sat_13_13,3316.023416860219,Sat_13_11,3316.023416860141,Sat_12_12,620.3187216071979,0,Sat_14_11,109.32862009135768,0
'16 Dec 2025 00:00:00.000,Sat_13_12,Sat_13_13,3316.0234168603183,Sat_13_11,3316.0234168600427,Sat_12_12,2020.1001399573947,0,Sat_14_11,1697.4387604979308,0
'15 Dec 2025 00:00:00.000,Sat_13_13,Sat_13_1,3316.0234168604143,Sat_13_12,3316.0234168604125,Sat_12_13,2153.036899558501,0,Sat_14_12,1895.517185931963,0
'15 Dec 2025 01:00:00.000,Sat_13_13,Sat_13_1,3316.0234168604256,Sat_13_12,3316.023416860411,Sat_12_13,2086.118668864317,0,Sat_14_12,2258.5848411572424,0
'15 Dec 2025 02:00:00.000,Sat_13_13,Sat_13_1,3316.023416860439,Sat_13_12,3316.0234168604006,Sat_12_13,758.7441663436382,0,Sat_14_12,1255.0685746088266,0
'15 Dec 2025 03:00:00.000,Sat_13_13,Sat_13_1,3316.023416860451,Sat_13_12,3316.0234168603997,Sat_12_13,1037.5273894930087,0,Sat_14_12,519.3141700759463,0
'15 Dec 2025 04:00:00.000,Sat_13_13,Sat_13_1,3316.0234168604616,Sat_13_12,3316.02341686039,Sat_12_13,2196.3315309766467,0,Sat_14_12,1967.4219956348788,0
'15 Dec 2025 05:00:00.000,Sat_13_13,Sat_13_1,3316.0234168604597,Sat_13_12,3316.0234168603915,Sat_12_13,2026.73711455987,0,Sat_14_12,2229.1779263470644,0
'15 Dec 2025 06:00:00.000,Sat_13_13,Sat_13_1,3316.023416860487,Sat_13_12,3316.0234168603897,Sat_12_13,633.5842937658045,0,Sat_14_12,1142.3748271277034,0
'15 Dec 2025 07:00:00.000,Sat_13_13,Sat_13_1,3316.023416860487,Sat_13_12,3316.023416860389,Sat_12_13,1153.5637249578567,0,Sat_14_12,645.9031886603915,0
'15 Dec 2025 08:00:00.000,Sat_13_13,Sat_13_1,3316.023416860508,Sat_13_12,3316.0234168603643,Sat_12_13,2232.379725243888,0,Sat_14_12,2032.84190326383,0
'15 Dec 2025 09:00:00.000,Sat_13_13,Sat_13_1,3316.0234168605098,Sat_13_12,3316.023416860367,Sat_12_13,1960.6731094223603,0,Sat_14_12,2192.4154613653623,0
'15 Dec 2025 10:00:00.000,Sat_13_13,Sat_13_1,3316.02341686051,Sat_13_12,3316.0234168603633,Sat_12_13,506.8789517082706,0,Sat_14_12,1025.9962336172478,0
'15 Dec 2025 11:00:00.000,Sat_13_13,Sat_13_1,3316.0234168605584,Sat_13_12,3316.023416860315,Sat_12_13,1265.8755941414568,0,Sat_14_12,770.8743815131572,0
'15 Dec 2025 12:00:00.000,Sat_13_13,Sat_13_1,3316.0234168605575,Sat_13_12,3316.023416860366,Sat_12_13,2261.0617349613462,0,Sat_14_12,2091.559037981892,0
'15 Dec 2025 13:00:00.000,Sat_13_13,Sat_13_1,3316.0234168605566,Sat_13_12,3316.0234168603665,Sat_12_13,1888.1466910853176,0,Sat_14_12,2148.41957032275,0
'15 Dec 2025 14:00:00.000,Sat_13_13,Sat_13_1,3316.023416860559,Sat_13_12,3316.023416860365,Sat_12_13,379.59604606931094,0,Sat_14_12,906.3523817082099,0
'15 Dec 2025 15:00:00.000,Sat_13_13,Sat_13_1,3316.0234168606075,Sat_13_12,3316.023416860316,Sat_12_13,1374.070197860238,0,Sat_14_12,893.5980837371915,0
'15 Dec 2025 16:00:00.000,Sat_13_13,Sat_13_1,3316.023416860605,Sat_13_12,3316.023416860318,Sat_12_13,2282.2823094753935,0,Sat_14_12,2143.3780229214412,0
'15 Dec 2025 17:00:00.000,Sat_13_13,Sat_13_1,3316.0234168606034,Sat_13_12,3316.023416860321,Sat_12_13,1809.3997050483986,0,Sat_14_12,2097.3364637115073,0
'15 Dec 2025 18:00:00.000,Sat_13_13,Sat_13_1,3316.0234168606066,Sat_13_12,3316.0234168603165,Sat_12_13,253.81131252209764,0,Sat_14_12,783.8962278932603,0
'15 Dec 2025 19:00:00.000,Sat_13_13,Sat_13_1,3316.023416860607,Sat_13_12,3316.023416860316,Sat_12_13,1477.775335141314,0,Sat_14_12,1013.5597157818839,0
'15 Dec 2025 20:00:00.000,Sat_13_13,Sat_13_1,3316.0234168606057,Sat_13_12,3316.02341686032,Sat_12_13,2295.970991530683,0,Sat_14_12,2188.1265509880727,0
