Node Name(节点名称),Node IP(节点IP),Time(时间)(YYYY-MM-DD HH:MM:SS),CPU Usage(CPU使用率)(%)
k8s-worker31,10.3.1.10,2026-01-20 05:27:16,1.0541666666782987%
k8s-worker31,10.3.1.10,2026-01-20 06:27:16,0.925000000085376%
k8s-worker31,10.3.1.10,2026-01-20 07:27:16,1.0291666666550299%
k8s-worker31,10.3.1.10,2026-01-20 08:27:16,4.280142671434021%
k8s-worker31,10.3.1.10,2026-01-20 09:27:16,4.183333333251838%
k8s-worker31,10.3.1.10,2026-01-20 10:27:16,1.8874999998176207%
k8s-worker31,10.3.1.10,2026-01-20 11:27:16,0.9191053930475306%
k8s-worker31,10.3.1.10,2026-01-20 12:27:16,0.9416666665735391%
k8s-worker31,10.3.1.10,2026-01-20 13:27:16,3.5875000001396984%
k8s-worker31,10.3.1.10,2026-01-20 14:27:16,4.22083333338378%
k8s-worker31,10.3.1.10,2026-01-20 15:27:16,4.162500000093132%
k8s-worker31,10.3.1.10,2026-01-20 16:27:16,0.9175305843372712%
k8s-worker31,10.3.1.10,2026-01-20 17:27:16,0.920833333317816%
k8s-worker31,10.3.1.10,2026-01-20 18:27:16,3.308333333407063%
k8s-worker31,10.3.1.10,2026-01-20 19:27:16,4.2615246157374855%
k8s-worker31,10.3.1.10,2026-01-20 20:27:16,4.249999999980602%
k8s-worker31,10.3.1.10,2026-01-20 21:27:16,1.0083333333022892%
k8s-worker31,10.3.1.10,2026-01-20 22:27:16,1.0083333333993068%
k8s-worker31,10.3.1.10,2026-01-20 23:27:16,0.9783007233441481%
k8s-worker31,10.3.1.10,2026-01-21 00:27:16,4.278190726979645%
k8s-worker31,10.3.1.10,2026-01-21 01:27:16,4.320833333379909%
k8s-worker31,10.3.1.10,2026-01-21 02:27:16,1.6458333333139308%
k8s-worker31,10.3.1.10,2026-01-21 03:27:16,0.9916666665230878%
k8s-worker31,10.3.1.10,2026-01-21 04:27:16,0.9874999999495628%
k8s-worker31,10.3.1.10,2026-01-21 05:27:16,3.724999999976717%
k8s-worker31,10.3.1.10,2026-01-21 06:27:16,4.308333333368267%
k8s-worker31,10.3.1.10,2026-01-21 07:27:16,4.166666666666657%
k8s-worker31,10.3.1.10,2026-01-21 08:27:16,0.9633654454449925%
k8s-worker31,10.3.1.10,2026-01-21 09:27:16,0.9550318344138731%
k8s-worker31,10.3.1.10,2026-01-21 10:27:16,1.7749999998098502%
k8s-worker31,10.3.1.10,2026-01-21 11:27:16,4.261524615931506%
k8s-worker31,10.3.1.10,2026-01-21 12:27:16,4.291666666686069%
k8s-worker31,10.3.1.10,2026-01-21 13:27:16,0.9583333333527406%
k8s-worker31,10.3.1.10,2026-01-21 14:27:16,0.954166666682184%
k8s-worker31,10.3.1.10,2026-01-21 15:27:16,0.9583333333527406%
k8s-worker31,10.3.1.10,2026-01-21 16:27:16,4.280142671239986%
k8s-worker31,10.3.1.10,2026-01-21 17:27:16,4.27916666657741%
k8s-worker31,10.3.1.10,2026-01-21 18:27:16,2.4124999999185093%
k8s-worker31,10.3.1.10,2026-01-21 19:27:16,0.9749999999379071%
k8s-worker31,10.3.1.10,2026-01-21 20:27:16,0.9833333332790062%
k8s-worker31,10.3.1.10,2026-01-21 21:27:16,1.5416666667442769%
k8s-worker31,10.3.1.10,2026-01-21 22:27:16,4.291666666686069%
k8s-worker31,10.3.1.10,2026-01-21 23:27:16,4.262499999992244%
k8s-worker31,10.3.1.10,2026-01-22 00:27:16,1.3000000001435694%
k8s-worker31,10.3.1.10,2026-01-22 01:27:16,0.9333333335234784%
k8s-worker31,10.3.1.10,2026-01-22 02:27:16,0.9458333333410991%
k8s-worker31,10.3.1.10,2026-01-22 03:27:16,2.800000000085376%
k8s-worker31,10.3.1.10,2026-01-22 04:27:16,4.299999999833133%
k8s-worker31,10.3.1.10,2026-01-22 05:27:16,4.21666666661622%
k8s-worker31,10.3.1.10,2026-01-22 06:27:16,0.9249999997943235%
k8s-worker31,10.3.1.10,2026-01-22 07:27:16,0.9333333333294576%
k8s-worker31,10.3.1.10,2026-01-22 08:27:16,0.9083333333061745%
k8s-worker31,10.3.1.10,2026-01-22 09:27:16,4.316666666515317%
k8s-worker31,10.3.1.10,2026-01-22 10:27:16,4.450000000069849%
k8s-worker31,10.3.1.10,2026-01-22 11:27:16,3.9833333333566117%
k8s-worker31,10.3.1.10,2026-01-22 12:27:16,0.9958333331936444%
k8s-worker31,10.3.1.10,2026-01-22 13:27:16,0.94166666676756%
k8s-worker31,10.3.1.10,2026-01-22 14:27:16,0.9291666666589151%
k8s-worker31,10.3.1.10,2026-01-22 15:27:16,4.304166666794714%
k8s-worker32,10.3.2.10,2026-01-15 15:27:16,0.8166666666511446%
k8s-worker32,10.3.2.10,2026-01-15 16:27:16,0.8333333332363253%
k8s-worker32,10.3.2.10,2026-01-15 17:27:16,0.8124999999806022%
k8s-worker32,10.3.2.10,2026-01-15 18:27:16,0.8466948897481501%
k8s-worker32,10.3.2.10,2026-01-15 19:27:16,0.7875000000058208%
k8s-worker32,10.3.2.10,2026-01-15 20:27:16,0.9375000000485016%
k8s-worker32,10.3.2.10,2026-01-15 21:27:16,0.8499999999185093%
k8s-worker32,10.3.2.10,2026-01-15 22:27:16,0.7208333333740882%
k8s-worker32,10.3.2.10,2026-01-15 23:27:16,0.8083333333585614%
k8s-worker32,10.3.2.10,2026-01-16 00:27:16,0.8125000000291038%
k8s-worker32,10.3.2.10,2026-01-16 01:27:16,0.8341944730559732%
k8s-worker32,10.3.2.10,2026-01-16 02:27:16,0.8499999999670251%
k8s-worker32,10.3.2.10,2026-01-16 03:27:16,0.8124999999806022%
k8s-worker32,10.3.2.10,2026-01-16 04:27:16,0.8624999999301508%
k8s-worker32,10.3.2.10,2026-01-16 05:27:16,0.8291666667112878%
k8s-worker32,10.3.2.10,2026-01-16 06:27:16,10.215492816909986%
k8s-worker32,10.3.2.10,2026-01-16 07:27:16,0.8416666666744277%
k8s-worker32,10.3.2.10,2026-01-16 08:27:16,0.816666666602643%
k8s-worker32,10.3.2.10,2026-01-16 09:27:16,0.7458333333488554%
k8s-worker32,10.3.2.10,2026-01-16 10:27:16,0.7874999999573049%
k8s-worker32,10.3.2.10,2026-01-16 11:27:16,0.7749999999456776%
k8s-worker32,10.3.2.10,2026-01-16 12:27:16,0.7749999999941792%
k8s-worker32,10.3.2.10,2026-01-16 13:27:16,0.7916666667248791%
k8s-worker32,10.3.2.10,2026-01-16 14:27:16,0.8583333333566259%
k8s-worker32,10.3.2.10,2026-01-16 15:27:16,0.9125000000252328%
k8s-worker32,10.3.2.10,2026-01-16 16:27:16,0.7750000000426951%
k8s-worker32,10.3.2.10,2026-01-16 17:27:16,0.8425280842326117%
k8s-worker32,10.3.2.10,2026-01-16 18:27:16,0.8791666666608506%
k8s-worker32,10.3.2.10,2026-01-16 19:27:16,0.895833333294533%
k8s-worker32,10.3.2.10,2026-01-16 20:27:16,0.8341944731044748%
k8s-worker32,10.3.2.10,2026-01-16 21:27:16,0.8116396120381637%
k8s-worker32,10.3.2.10,2026-01-16 22:27:16,0.7958333333469199%
k8s-worker32,10.3.2.10,2026-01-16 23:27:16,0.7875000000058208%
k8s-worker32,10.3.2.10,2026-01-17 00:27:16,0.9583333333042248%
k8s-worker32,10.3.2.10,2026-01-17 01:27:16,0.8083333333100455%
k8s-worker32,10.3.2.10,2026-01-17 02:27:16,0.8624999999786667%
k8s-worker32,10.3.2.10,2026-01-17 03:27:16,0.7874999999573049%
k8s-worker32,10.3.2.10,2026-01-17 04:27:16,0.7616412786027098%
k8s-worker32,10.3.2.10,2026-01-17 05:27:16,0.7633587786123712%
k8s-worker32,10.3.2.10,2026-01-17 06:27:16,0.8050268341560098%
k8s-worker32,10.3.2.10,2026-01-17 07:27:16,0.8166666666511446%
k8s-worker32,10.3.2.10,2026-01-17 08:27:16,0.7716923896919923%
k8s-worker32,10.3.2.10,2026-01-17 09:27:16,0.8300276675404064%
k8s-worker32,10.3.2.10,2026-01-17 10:27:16,0.7791666667132375%
k8s-worker32,10.3.2.10,2026-01-17 11:27:16,0.7958333333954215%
k8s-worker32,10.3.2.10,2026-01-17 12:27:16,0.8333333333333286%
k8s-worker32,10.3.2.10,2026-01-17 13:27:16,0.8216940564122837%
k8s-worker32,10.3.2.10,2026-01-17 14:27:16,0.8250000000407454%
k8s-worker32,10.3.2.10,2026-01-17 15:27:16,0.8749999999417923%
k8s-worker32,10.3.2.10,2026-01-17 16:27:16,0.8408053063966605%
k8s-worker32,10.3.2.10,2026-01-17 17:27:16,0.800000000065964%
k8s-worker32,10.3.2.10,2026-01-17 18:27:16,0.8074730842033659%
k8s-worker32,10.3.2.10,2026-01-17 19:27:16,0.7625000000310393%
k8s-worker32,10.3.2.10,2026-01-17 20:27:16,0.815806139775944%
k8s-worker32,10.3.2.10,2026-01-17 21:27:16,0.8291666667597895%
k8s-worker32,10.3.2.10,2026-01-17 22:27:16,0.7966932231249046%
k8s-worker32,10.3.2.10,2026-01-17 23:27:16,0.8199726676107417%
k8s-worker32,10.3.2.10,2026-01-18 00:27:16,0.8208333333702029%
k8s-worker32,10.3.2.10,2026-01-18 01:27:16,0.7925264176093378%
k8s-worker32,10.3.2.10,2026-01-18 02:27:16,0.8499999999670251%
k8s-worker32,10.3.2.10,2026-01-18 03:27:16,0.7949735008444918%
k8s-worker32,10.3.2.10,2026-01-18 04:27:16,0.7574747509134312%
k8s-worker32,10.3.2.10,2026-01-18 05:27:16,0.8374999999553694%
k8s-worker32,10.3.2.10,2026-01-18 06:27:16,0.8324722509210858%
k8s-worker32,10.3.2.10,2026-01-18 07:27:16,0.8291666666142845%
k8s-worker32,10.3.2.10,2026-01-18 08:27:16,0.799999999920459%
k8s-worker32,10.3.2.10,2026-01-18 09:27:16,0.8916666666239763%
k8s-worker32,10.3.2.10,2026-01-18 10:27:16,0.7833333333352641%
k8s-worker32,10.3.2.10,2026-01-18 11:27:16,0.8041666666880047%
k8s-worker32,10.3.2.10,2026-01-18 12:27:16,0.8833333333313931%
k8s-worker32,10.3.2.10,2026-01-18 13:27:16,0.8383612787170449%
k8s-worker32,10.3.2.10,2026-01-18 14:27:16,0.8508616953607344%
k8s-worker32,10.3.2.10,2026-01-18 15:27:16,0.811639612135167%
k8s-worker32,10.3.2.10,2026-01-18 16:27:16,0.7800260011111675%
k8s-worker32,10.3.2.10,2026-01-18 17:27:16,0.8708333332712499%
k8s-worker32,10.3.2.10,2026-01-18 18:27:16,0.8533048897555204%
k8s-worker32,10.3.2.10,2026-01-18 19:27:16,0.8208333333216871%
k8s-worker32,10.3.2.10,2026-01-18 20:27:16,0.8658044731143804%
k8s-worker32,10.3.2.10,2026-01-18 21:27:16,0.8083333332130422%
k8s-worker32,10.3.2.10,2026-01-18 22:27:16,0.8291666667598037%
k8s-worker32,10.3.2.10,2026-01-18 23:27:16,0.8124999998835847%
k8s-worker32,10.3.2.10,2026-01-19 00:27:16,0.7999999998719431%
k8s-worker32,10.3.2.10,2026-01-19 01:27:16,0.9000000000620787%
k8s-worker32,10.3.2.10,2026-01-19 02:27:16,0.8300276674918905%
k8s-worker32,10.3.2.10,2026-01-19 03:27:16,0.8175272508967169%
k8s-worker32,10.3.2.10,2026-01-19 04:27:16,0.8466948899421993%
k8s-worker32,10.3.2.10,2026-01-19 05:27:16,0.8166666667481621%
k8s-worker32,10.3.2.10,2026-01-19 06:27:16,0.8124999999806022%
k8s-worker32,10.3.2.10,2026-01-19 07:27:16,0.8041666666395031%
k8s-worker32,10.3.2.10,2026-01-19 08:27:16,0.7908069730582241%
k8s-worker32,10.3.2.10,2026-01-19 09:27:16,0.8133604452356309%
k8s-worker32,10.3.2.10,2026-01-19 10:27:16,0.7824739174856319%
k8s-worker32,10.3.2.10,2026-01-19 11:27:16,0.7791666667132233%
k8s-worker32,10.3.2.10,2026-01-19 12:27:16,0.7750000000426951%
k8s-worker32,10.3.2.10,2026-01-19 13:27:16,0.8500000000155126%
k8s-worker32,10.3.2.10,2026-01-19 14:27:16,0.8824705844535572%
k8s-worker32,10.3.2.10,2026-01-19 15:27:16,0.8550285008763012%
k8s-worker32,10.3.2.10,2026-01-19 16:27:16,0.8158061396789265%
k8s-worker32,10.3.2.10,2026-01-19 17:27:16,0.8666666665036757%
k8s-worker32,10.3.2.10,2026-01-19 18:27:16,0.7999999999689607%
k8s-worker32,10.3.2.10,2026-01-19 19:27:16,0.7658078064375076%
k8s-worker32,10.3.2.10,2026-01-19 20:27:16,0.8258608618308187%
k8s-worker32,10.3.2.10,2026-01-19 21:27:16,0.7916666664338265%
k8s-worker32,10.3.2.10,2026-01-19 22:27:16,0.8833333332828914%
k8s-worker32,10.3.2.10,2026-01-19 23:27:16,0.8841961397277487%
k8s-worker32,10.3.2.10,2026-01-20 00:27:16,0.8416666666744277%
k8s-worker32,10.3.2.10,2026-01-20 01:27:16,0.7708333332751209%
k8s-worker32,10.3.2.10,2026-01-20 02:27:16,0.834194473249994%
k8s-worker32,10.3.2.10,2026-01-20 03:27:16,0.8208333334187046%
k8s-worker32,10.3.2.10,2026-01-20 04:27:16,0.8583333333566259%
k8s-worker32,10.3.2.10,2026-01-20 05:27:16,0.8908036401231385%
k8s-worker32,10.3.2.10,2026-01-20 06:27:16,0.8874999999534339%
k8s-worker32,10.3.2.10,2026-01-20 07:27:16,0.7925264175123203%
k8s-worker32,10.3.2.10,2026-01-20 08:27:16,0.825000000089247%
k8s-worker32,10.3.2.10,2026-01-20 09:27:16,0.7966932233674413%
k8s-worker32,10.3.2.10,2026-01-20 10:27:16,0.874999999844789%
k8s-worker32,10.3.2.10,2026-01-20 11:27:16,0.8416666665774102%
k8s-worker32,10.3.2.10,2026-01-20 12:27:16,0.9166666666472736%
k8s-worker32,10.3.2.10,2026-01-20 13:27:16,0.8458333333449843%
k8s-worker32,10.3.2.10,2026-01-20 14:27:16,0.8499999999185093%
k8s-worker32,10.3.2.10,2026-01-20 15:27:16,0.7908069730582099%
k8s-worker32,10.3.2.10,2026-01-20 16:27:16,0.8666666665036757%
k8s-worker32,10.3.2.10,2026-01-20 17:27:16,0.7758591952560607%
k8s-worker32,10.3.2.10,2026-01-20 18:27:16,0.7708333333721384%
k8s-worker32,10.3.2.10,2026-01-20 19:27:16,0.7991400286308021%
k8s-worker32,10.3.2.10,2026-01-20 20:27:16,0.7541666663989162%
k8s-worker32,10.3.2.10,2026-01-20 21:27:16,0.7800260008201292%
k8s-worker32,10.3.2.10,2026-01-20 22:27:16,0.8291666665657687%
k8s-worker32,10.3.2.10,2026-01-20 23:27:16,0.8041666667365206%
k8s-worker32,10.3.2.10,2026-01-21 00:27:16,0.7633587787578904%
k8s-worker32,10.3.2.10,2026-01-21 01:27:16,0.8124999997865814%
k8s-worker32,10.3.2.10,2026-01-21 02:27:16,0.8949701678124171%
k8s-worker32,10.3.2.10,2026-01-21 03:27:16,0.7883596118512344%
k8s-worker32,10.3.2.10,2026-01-21 04:27:16,0.8249999999922437%
k8s-worker32,10.3.2.10,2026-01-21 05:27:16,0.7866404453689313%
k8s-worker32,10.3.2.10,2026-01-21 06:27:16,0.8125000000776055%
k8s-worker32,10.3.2.10,2026-01-21 07:27:16,0.8383612786200274%
k8s-worker32,10.3.2.10,2026-01-21 08:27:16,0.7666666666045785%
k8s-worker32,10.3.2.10,2026-01-21 09:27:16,0.8625000000271683%
k8s-worker32,10.3.2.10,2026-01-21 10:27:16,0.7916666667248791%
k8s-worker32,10.3.2.10,2026-01-21 11:27:16,0.8541666666860692%
k8s-worker32,10.3.2.10,2026-01-21 12:27:16,0.7833333334807975%
k8s-worker32,10.3.2.10,2026-01-21 13:27:16,0.7875000000543366%
k8s-worker32,10.3.2.10,2026-01-21 14:27:16,0.7833333334807975%
k8s-worker32,10.3.2.10,2026-01-21 15:27:16,0.7658078063404901%
k8s-worker32,10.3.2.10,2026-01-21 16:27:16,0.7800260007231117%
k8s-worker32,10.3.2.10,2026-01-21 17:27:16,0.7991400286308021%
k8s-worker32,10.3.2.10,2026-01-21 18:27:16,0.7458333331548346%
k8s-worker32,10.3.2.10,2026-01-21 19:27:16,0.8583333333566259%
k8s-worker32,10.3.2.10,2026-01-21 20:27:16,0.8675289176655099%
k8s-worker32,10.3.2.10,2026-01-21 21:27:16,0.8625000000271683%
k8s-worker32,10.3.2.10,2026-01-21 22:27:16,0.8250000001862645%
k8s-worker32,10.3.2.10,2026-01-21 23:27:16,0.7708333331781176%
k8s-worker32,10.3.2.10,2026-01-22 00:27:16,0.7749999999456634%
k8s-worker32,10.3.2.10,2026-01-22 01:27:16,0.7341911396153904%
k8s-worker32,10.3.2.10,2026-01-22 02:27:16,0.8133604453326626%
k8s-worker32,10.3.2.10,2026-01-22 03:27:16,0.8508616954092503%
k8s-worker32,10.3.2.10,2026-01-22 04:27:16,0.7750000000426951%
k8s-worker32,10.3.2.10,2026-01-22 05:27:16,0.861637945231081%
k8s-worker32,10.3.2.10,2026-01-22 06:27:16,0.8791666666123348%
k8s-worker32,10.3.2.10,2026-01-22 07:27:16,0.8541666666860692%
k8s-worker32,10.3.2.10,2026-01-22 08:27:16,0.7833333332867625%
k8s-worker32,10.3.2.10,2026-01-22 09:27:16,0.7999999999689607%
k8s-worker32,10.3.2.10,2026-01-22 10:27:16,0.7749999999456776%
k8s-worker32,10.3.2.10,2026-01-22 11:27:16,0.8383612788140624%
k8s-worker32,10.3.2.10,2026-01-22 12:27:16,0.7883596119482519%
k8s-worker32,10.3.2.10,2026-01-22 13:27:16,0.8666666666007075%
k8s-worker32,10.3.2.10,2026-01-22 14:27:16,0.8749999999417923%
k8s-worker32,10.3.2.10,2026-01-22 15:27:16,0.7925264176093378%
k8s-worker33,10.3.3.10,2026-01-15 15:27:16,1.3175439182450788%
k8s-worker33,10.3.3.10,2026-01-15 16:27:16,1.3416666666550299%
k8s-worker33,10.3.3.10,2026-01-15 17:27:16,1.1791666666006932%
k8s-worker33,10.3.3.10,2026-01-15 18:27:16,1.2041666667209938%
k8s-worker33,10.3.3.10,2026-01-15 19:27:16,1.1874999999903082%
k8s-worker33,10.3.3.10,2026-01-15 20:27:16,1.205040168112319%
k8s-worker33,10.3.3.10,2026-01-15 21:27:16,1.1250000000291038%
k8s-worker33,10.3.3.10,2026-01-15 22:27:16,1.1583333334419876%
k8s-worker33,10.3.3.10,2026-01-15 23:27:16,1.150000000052387%
k8s-worker33,10.3.3.10,2026-01-16 00:27:16,1.158333333393486%
k8s-worker33,10.3.3.10,2026-01-16 01:27:16,1.1041666666763632%
k8s-worker33,10.3.3.10,2026-01-16 02:27:16,1.0824639178558186%
k8s-worker33,10.3.3.10,2026-01-16 03:27:16,1.14670489006987%
k8s-worker33,10.3.3.10,2026-01-16 04:27:16,1.1291666666026288%
k8s-worker33,10.3.3.10,2026-01-16 05:27:16,1.1458333332363253%
k8s-worker33,10.3.3.10,2026-01-16 06:27:16,1.199999999904918%
k8s-worker33,10.3.3.10,2026-01-16 07:27:16,1.187499999990294%
k8s-worker33,10.3.3.10,2026-01-16 08:27:16,1.1875000000387956%
k8s-worker33,10.3.3.10,2026-01-16 09:27:16,1.2666666666821982%
k8s-worker33,10.3.3.10,2026-01-16 10:27:16,1.1375000000407454%
k8s-worker33,10.3.3.10,2026-01-16 11:27:16,1.1416666667598037%
k8s-worker33,10.3.3.10,2026-01-16 12:27:16,1.1324622512912725%
k8s-worker33,10.3.3.10,2026-01-16 13:27:16,1.162499999967011%
k8s-worker33,10.3.3.10,2026-01-16 14:27:16,1.1999999998564306%
k8s-worker33,10.3.3.10,2026-01-16 15:27:16,1.1291666666996605%
k8s-worker33,10.3.3.10,2026-01-16 16:27:16,1.144961834601645%
k8s-worker33,10.3.3.10,2026-01-16 17:27:16,1.1041666666763632%
k8s-worker33,10.3.3.10,2026-01-16 18:27:16,1.121704056782491%
k8s-worker33,10.3.3.10,2026-01-16 19:27:16,1.150000000052387%
k8s-worker33,10.3.3.10,2026-01-16 20:27:16,1.1342044735716996%
k8s-worker33,10.3.3.10,2026-01-16 21:27:16,1.1842061402434751%
k8s-worker33,10.3.3.10,2026-01-16 22:27:16,1.2449585013755353%
k8s-worker33,10.3.3.10,2026-01-16 23:27:16,1.132462251242771%
k8s-worker33,10.3.3.10,2026-01-17 00:27:16,1.1300376679106279%
k8s-worker33,10.3.3.10,2026-01-17 01:27:16,1.179166666649195%
k8s-worker33,10.3.3.10,2026-01-17 02:27:16,1.140795306815349%
k8s-worker33,10.3.3.10,2026-01-17 03:27:16,1.1092036401388015%
k8s-worker33,10.3.3.10,2026-01-17 04:27:16,1.1749999999786525%
k8s-worker33,10.3.3.10,2026-01-17 05:27:16,1.1958333332828772%
k8s-worker33,10.3.3.10,2026-01-17 06:27:16,1.1625000000155268%
k8s-worker33,10.3.3.10,2026-01-17 07:27:16,1.10000000015134%
k8s-worker33,10.3.3.10,2026-01-17 08:27:16,1.2425414180918892%
k8s-worker33,10.3.3.10,2026-01-17 09:27:16,1.6675555851415425%
k8s-worker33,10.3.3.10,2026-01-17 10:27:16,1.140795306766833%
k8s-worker33,10.3.3.10,2026-01-17 11:27:16,1.1708333334536292%
k8s-worker33,10.3.3.10,2026-01-17 12:27:16,1.1166666665424856%
k8s-worker33,10.3.3.10,2026-01-17 13:27:16,1.1000000000543224%
k8s-worker33,10.3.3.10,2026-01-17 14:27:16,1.20920697357937%
k8s-worker33,10.3.3.10,2026-01-17 15:27:16,1.3000000000465661%
k8s-worker33,10.3.3.10,2026-01-17 16:27:16,1.1217040568309926%
k8s-worker33,10.3.3.10,2026-01-17 17:27:16,2.2259075301927993%
k8s-worker33,10.3.3.10,2026-01-17 18:27:16,1.2008733623542156%
k8s-worker33,10.3.3.10,2026-01-17 19:27:16,1.2749999999747814%
k8s-worker33,10.3.3.10,2026-01-17 20:27:16,2.836572114282262%
k8s-worker33,10.3.3.10,2026-01-17 21:27:16,1.2074597513959588%
k8s-worker33,10.3.3.10,2026-01-17 22:27:16,1.1791666665521916%
k8s-worker33,10.3.3.10,2026-01-17 23:27:16,1.1866271124645067%
k8s-worker33,10.3.3.10,2026-01-18 00:27:16,1.120833333407063%
k8s-worker33,10.3.3.10,2026-01-18 01:27:16,1.1157961401461307%
k8s-worker33,10.3.3.10,2026-01-18 02:27:16,1.1541666667229293%
k8s-worker33,10.3.3.10,2026-01-18 03:27:16,1.2116262791822408%
k8s-worker33,10.3.3.10,2026-01-18 04:27:16,1.1541666667229293%
k8s-worker33,10.3.3.10,2026-01-18 05:27:16,1.2883762791995963%
k8s-worker33,10.3.3.10,2026-01-18 06:27:16,1.3532882236249861%
k8s-worker33,10.3.3.10,2026-01-18 07:27:16,1.1499999999553694%
k8s-worker33,10.3.3.10,2026-01-18 08:27:16,1.120833333455579%
k8s-worker33,10.3.3.10,2026-01-18 09:27:16,1.1949601679400672%
k8s-worker33,10.3.3.10,2026-01-18 10:27:16,1.1491283624364286%
k8s-worker33,10.3.3.10,2026-01-18 11:27:16,1.1592053068590786%
k8s-worker33,10.3.3.10,2026-01-18 12:27:16,1.1583333332479668%
k8s-worker33,10.3.3.10,2026-01-18 13:27:16,1.1791666666977108%
k8s-worker33,10.3.3.10,2026-01-18 14:27:16,1.2083333333430346%
k8s-worker33,10.3.3.10,2026-01-18 15:27:16,1.245833333426475%
k8s-worker33,10.3.3.10,2026-01-18 16:27:16,1.3125000001067093%
k8s-worker33,10.3.3.10,2026-01-18 17:27:16,1.2625000000116415%
k8s-worker33,10.3.3.10,2026-01-18 18:27:16,1.354166666715173%
k8s-worker33,10.3.3.10,2026-01-18 19:27:16,1.2166666667326353%
k8s-worker33,10.3.3.10,2026-01-18 20:27:16,1.1491283624849302%
k8s-worker33,10.3.3.10,2026-01-18 21:27:16,1.1824605847752423%
k8s-worker33,10.3.3.10,2026-01-18 22:27:16,1.1717057235512698%
k8s-worker33,10.3.3.10,2026-01-18 23:27:16,1.1208333333100455%
k8s-worker33,10.3.3.10,2026-01-19 00:27:16,1.2583333333410849%
k8s-worker33,10.3.3.10,2026-01-19 01:27:16,1.2249999997826961%
k8s-worker33,10.3.3.10,2026-01-19 02:27:16,1.1508716957309417%
k8s-worker33,10.3.3.10,2026-01-19 03:27:16,1.3133771125354912%
k8s-worker33,10.3.3.10,2026-01-19 04:27:16,1.153294889980188%
k8s-worker33,10.3.3.10,2026-01-19 05:27:16,1.1958333332828772%
k8s-worker33,10.3.3.10,2026-01-19 06:27:16,1.1541666666744277%
k8s-worker33,10.3.3.10,2026-01-19 07:27:16,1.1592053066650436%
k8s-worker33,10.3.3.10,2026-01-19 08:27:16,1.1874999998447748%
k8s-worker33,10.3.3.10,2026-01-19 09:27:16,1.1458333333333286%
k8s-worker33,10.3.3.10,2026-01-19 10:27:16,1.1708333333566117%
k8s-worker33,10.3.3.10,2026-01-19 11:27:16,1.2407919736862567%
k8s-worker33,10.3.3.10,2026-01-19 12:27:16,1.274124196073572%
k8s-worker33,10.3.3.10,2026-01-19 13:27:16,1.1300376680076312%
k8s-worker33,10.3.3.10,2026-01-19 14:27:16,1.1967065568386488%
k8s-worker33,10.3.3.10,2026-01-19 15:27:16,1.4842161403711458%
k8s-worker33,10.3.3.10,2026-01-19 16:27:16,1.5166666667209938%
k8s-worker33,10.3.3.10,2026-01-19 17:27:16,1.4574514184761966%
k8s-worker33,10.3.3.10,2026-01-19 18:27:16,1.4666666666744277%
k8s-worker33,10.3.3.10,2026-01-19 19:27:16,1.4250000002599847%
k8s-worker33,10.3.3.10,2026-01-19 20:27:16,1.42083333300738%
k8s-worker33,10.3.3.10,2026-01-19 21:27:16,1.336622112673851%
k8s-worker33,10.3.3.10,2026-01-19 22:27:16,1.4407853070400165%
k8s-worker33,10.3.3.10,2026-01-19 23:27:16,1.5250000000620787%
k8s-worker33,10.3.3.10,2026-01-20 00:27:16,1.3883796126886665%
k8s-worker33,10.3.3.10,2026-01-20 01:27:16,1.3616212792945817%
k8s-worker33,10.3.3.10,2026-01-20 02:27:16,1.3991200294681647%
k8s-worker33,10.3.3.10,2026-01-20 03:27:16,1.453284890495894%
k8s-worker33,10.3.3.10,2026-01-20 04:27:16,1.500883362724423%
k8s-worker33,10.3.3.10,2026-01-20 05:27:16,1.2208333333061745%
k8s-worker33,10.3.3.10,2026-01-20 06:27:16,1.374999999825377%
k8s-worker33,10.3.3.10,2026-01-20 07:27:16,1.3374999999844874%
k8s-worker33,10.3.3.10,2026-01-20 08:27:16,1.4383812795544912%
k8s-worker33,10.3.3.10,2026-01-20 09:27:16,1.4133804459760597%
k8s-worker33,10.3.3.10,2026-01-20 10:27:16,1.3991200293711614%
k8s-worker33,10.3.3.10,2026-01-20 11:27:16,1.529166666635632%
k8s-worker33,10.3.3.10,2026-01-20 12:27:16,1.4657844738547539%
k8s-worker33,10.3.3.10,2026-01-20 13:27:16,1.4133804459760597%
k8s-worker33,10.3.3.10,2026-01-20 14:27:16,1.4500000000892612%
k8s-worker33,10.3.3.10,2026-01-20 15:27:16,1.391666666507561%
k8s-worker33,10.3.3.10,2026-01-20 16:27:16,1.4074530847497186%
k8s-worker33,10.3.3.10,2026-01-20 17:27:16,1.4300476681353018%
k8s-worker33,10.3.3.10,2026-01-20 18:27:16,1.224999999976717%
k8s-worker33,10.3.3.10,2026-01-20 19:27:16,1.2008733624027172%
k8s-worker33,10.3.3.10,2026-01-20 20:27:16,1.140795306815349%
k8s-worker33,10.3.3.10,2026-01-20 21:27:16,1.1991266958233808%
k8s-worker33,10.3.3.10,2026-01-20 22:27:16,1.2616246125206771%
k8s-worker33,10.3.3.10,2026-01-20 23:27:16,1.2250000001707377%
k8s-worker33,10.3.3.10,2026-01-21 00:27:16,1.200873362499749%
k8s-worker33,10.3.3.10,2026-01-21 01:27:16,1.1800393345823892%
