Node Name,Node IP,Network Card,Time(YYYY-MM-DD HH:MM:SS),Inbound Traffic Rate(B/s)
k8s-worker25,10.2.5.10,cni0,2026-01-18 15:27:16,44646.25555555556 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 16:27:16,44643.1925925926 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 17:27:16,44633.351851851854 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 18:27:16,44613.514814814815 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 19:27:16,44641.59259259259 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 20:27:16,44648.71721747117 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 21:27:16,44639.32962962963 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 22:27:16,44645.44814814815 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-18 23:27:16,44640.433333333334 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 00:27:16,44645.32592592593 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 01:27:16,44633.75555555556 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 02:27:16,44681.2962962963 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 03:27:16,44593.07777777778 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 04:27:16,44639.80133406914 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 05:27:16,44649.53333333333 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 06:27:16,44643.387568102095 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 07:27:16,44657.251851851855 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 08:27:16,44630.41988733375 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 09:27:16,44598.764449020564 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 10:27:16,44635.2962962963 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 11:27:16,44651.02463342456 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 12:27:16,44638.12962962963 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 13:27:16,44635.280130667146 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 14:27:16,44653.15185185186 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 15:27:16,44707.84552649806 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 16:27:16,44614.260687923386 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 17:27:16,44635.94679980296 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 18:27:16,44633.23703703704 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 19:27:16,44736.88245599091 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 20:27:16,44637.3 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 21:27:16,44594.9 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 22:27:16,44635.181481481486 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-19 23:27:16,44658.44074074074 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 00:27:16,44633.83703703704 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 01:27:16,44632.38148148148 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 02:27:16,44644.444444444445 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 03:27:16,44644.00608891143 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 04:27:16,44774.05639238374 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 05:27:16,44785.996296296296 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 06:27:16,44833.47777777778 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 07:27:16,44654.503703703704 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 08:27:16,44710.63703703704 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 09:27:16,44646.46666666667 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 10:27:16,44639.09259259259 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 11:27:16,44643.85317091419 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 12:27:16,44725.76194726647 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 13:27:16,44791.46743900949 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 14:27:16,44639.75318609932 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 15:27:16,44644.2097933696 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 16:27:16,44649.125925925924 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 17:27:16,44636.31851851852 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 18:27:16,44598.46517950066 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 19:27:16,44641.5 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 20:27:16,44636.43703703704 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 21:27:16,44623.98888888889 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 22:27:16,44647.38148148148 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-20 23:27:16,44646.107407407406 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 00:27:16,44630.11111111111 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 01:27:16,44916.28888888889 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 02:27:16,44643.72592592593 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 03:27:16,44834.94074074074 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 04:27:16,44793.48148148148 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 05:27:16,44791.75925925926 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 06:27:16,44648.93703703704 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 07:27:16,44636.78754365756 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 08:27:16,44630.657891325514 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 09:27:16,44646.15555555556 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 10:27:16,44634.76296296297 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 11:27:16,44644.65555555556 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 12:27:16,44638.53333333333 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 13:27:16,44630.97777777778 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 14:27:16,44703.70109740335 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 15:27:16,44622.438435413205 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 16:27:16,44604.84074074074 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 17:27:16,44624.955555555556 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 18:27:16,44728.48989448188 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 19:27:16,44650.12222222222 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 20:27:16,44645.25555555556 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 21:27:16,44645.75925925926 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 22:27:16,44599.08888888889 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-21 23:27:16,44637.998659254285 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 00:27:16,44635.78888888889 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 01:27:16,44629.32962962963 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 02:27:16,44622.334732093586 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 03:27:16,44722.37777777778 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 04:27:16,44616.12222222222 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 05:27:16,44632.27407407408 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 06:27:16,44624.30370370371 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 07:27:16,44605.18518518519 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 08:27:16,44597.02813714124 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 09:27:16,44630.88888888889 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 10:27:16,44638.5616243023 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 11:27:16,44633.81617105122 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 12:27:16,44621.11851851852 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 13:27:16,44641.76296296297 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 14:27:16,44582.140740740746 B/s
k8s-worker25,10.2.5.10,cni0,2026-01-22 15:27:16,44639.84577834897 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 15:27:16,9683.54814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 16:27:16,10188.851851851852 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 17:27:16,10382.876359717187 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 18:27:16,10966.481481481482 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 19:27:16,10980.063036803569 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 20:27:16,10536.04642980159 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 21:27:16,10355.40131630117 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 22:27:16,10222.754730538036 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-15 23:27:16,11544.24074074074 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 00:27:16,10070.366666666667 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 01:27:16,11052.877777777778 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 02:27:16,11469.520257482434 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 03:27:16,11302.592592592593 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 04:27:16,10390.905959607559 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 05:27:16,11420.271926933061 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 06:27:16,11351.592592592593 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 07:27:16,11941.947933140491 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 08:27:16,11903.018518518518 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 09:27:16,10811.926622493991 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 10:27:16,10504.972203806654 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 11:27:16,11223.403703703703 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 12:27:16,11082.185185185186 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 13:27:16,11586.27037037037 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 14:27:16,12356.496296296296 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 15:27:16,10768.456413124397 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 16:27:16,10225.451851851853 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 17:27:16,10797.78888888889 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 18:27:16,10507.151851851851 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 19:27:16,10842.833333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 20:27:16,10972.573972496195 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 21:27:16,11148.18888888889 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 22:27:16,11106.921430211629 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-16 23:27:16,10511.54814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 00:27:16,10503.714814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 01:27:16,11383.433333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 02:27:16,11369.733333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 03:27:16,10949.014814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 04:27:16,11062.855555555556 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 05:27:16,10830.237665786424 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 06:27:16,11759.85925925926 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 07:27:16,10977.04814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 08:27:16,10536.155555555555 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 09:27:16,12107.469972333434 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 10:27:16,10644.033333333333 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 11:27:16,9874.156021644365 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 12:27:16,11804.455555555556 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 13:27:16,11108.340740740741 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 14:27:16,11433.066666666668 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 15:27:16,10728.42962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 16:27:16,10801.748148148148 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 17:27:16,10620.074074074075 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 18:27:16,13869.77037037037 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 19:27:16,11173.314814814816 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 20:27:16,10370.748148148148 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 21:27:16,11157.322222222223 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 22:27:16,11937.462962962964 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-17 23:27:16,10568.096296296297 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 00:27:16,11811.392592592592 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 01:27:16,10284.840740740741 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 02:27:16,11457.6 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 03:27:16,12477.355555555556 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 04:27:16,10754.351851851852 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 05:27:16,10296.528531375809 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 06:27:16,11212.433333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 07:27:16,11828.977777777778 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 08:27:16,10860.981481481482 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 09:27:16,10722.180452520195 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 10:27:16,10333.266666666666 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 11:27:16,10618.181481481482 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 12:27:16,10733.619505112945 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 13:27:16,11135.35925925926 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 14:27:16,11490.190777071197 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 15:27:16,11498.651851851851 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 16:27:16,11460.242445342388 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 17:27:16,10678.233333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 18:27:16,10978.811189588185 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 19:27:16,10833.148148148148 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 20:27:16,11167.592592592593 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 21:27:16,9783.18888888889 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 22:27:16,9987.32962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-18 23:27:16,10351.092592592593 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 00:27:16,10848.404265169387 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 01:27:16,9744.285185185185 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 02:27:16,9930.325925925927 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 03:27:16,10505.36113096715 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 04:27:16,10333.581481481482 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 05:27:16,10506.52962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 06:27:16,10914.81851851852 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 07:27:16,10809.040740740742 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 08:27:16,10406.633333333333 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 09:27:16,10487.479676001201 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 10:27:16,10282.103703703704 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 11:27:16,10604.55925925926 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 12:27:16,10602.26813974763 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 13:27:16,9760.91111111111 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 14:27:16,11222.262962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 15:27:16,10192.302279242376 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 16:27:16,10376.64074074074 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 17:27:16,10726.362962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 18:27:16,10425.744444444445 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 19:27:16,10175.655555555555 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 20:27:16,10277.092592592593 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 21:27:16,10370.222222222223 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 22:27:16,10589.985185185185 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-19 23:27:16,9613.086618197709 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 00:27:16,9533.396296296296 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 01:27:16,9881.885185185185 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 02:27:16,9721.138069859002 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 03:27:16,10556.855555555556 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 04:27:16,10022.596296296297 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 05:27:16,10336.551851851853 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 06:27:16,9929.82962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 07:27:16,9971.170370370372 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 08:27:16,11209.570370370371 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 09:27:16,10803.722222222223 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 10:27:16,9957.81851851852 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 11:27:16,10985.977881645322 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 12:27:16,11487.651851851851 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 13:27:16,9693.314814814816 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 14:27:16,10133.633333333333 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 15:27:16,10165.52962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 16:27:16,10285.901058892809 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 17:27:16,10028.351851851852 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 18:27:16,10716.614814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 19:27:16,10198.128895818905 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 20:27:16,9870.948148148149 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 21:27:16,9633.155555555555 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 22:27:16,10740.614814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-20 23:27:16,9829.28888888889 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 00:27:16,10612.364398650376 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 01:27:16,9662.151851851851 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 02:27:16,10317.644444444444 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 03:27:16,10403.02962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 04:27:16,9413.685185185186 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 05:27:16,9187.940740740742 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 06:27:16,9351.518518518518 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 07:27:16,10638.22962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 08:27:16,10624.014814814815 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 09:27:16,10272.69730628632 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 10:27:16,10648.111111111111 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 11:27:16,10441.488888888889 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 12:27:16,9708.596296296297 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 13:27:16,9837.281481481481 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 14:27:16,11249.2 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 15:27:16,10258.733333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 16:27:16,10836.962359119849 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 17:27:16,11067.681481481482 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 18:27:16,11084.978092511452 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 19:27:16,10568.266666666666 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 20:27:16,11337.74074074074 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 21:27:16,10673.051851851853 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 22:27:16,10550.78888888889 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-21 23:27:16,11354.922222222223 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 00:27:16,10792.248148148148 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 01:27:16,10036.41111111111 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 02:27:16,10985.107407407408 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 03:27:16,10045.070370370371 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 04:27:16,10541.333333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 05:27:16,10493.814814814816 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 06:27:16,9717.12858195771 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 07:27:16,10775.55925925926 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 08:27:16,11134.651851851851 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 09:27:16,11594.19779926741 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 10:27:16,10417.481481481482 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 11:27:16,11188.233333333334 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 12:27:16,10932.292592592594 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 13:27:16,10493.848148148149 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 14:27:16,10501.82962962963 B/s
k8s-worker31,10.3.1.10,cni0,2026-01-22 15:27:16,10447.881481481481 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 15:27:16,4568.955555555555 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 16:27:16,4562.218518518519 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 17:27:16,4547.977777777778 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 18:27:16,4503.7 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 19:27:16,4506.503703703704 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 20:27:16,4543.52962962963 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 21:27:16,4551.7 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 22:27:16,4538.733333333334 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-15 23:27:16,4541.240740740741 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 00:27:16,4545.95925925926 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 01:27:16,4559.844444444445 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 02:27:16,4555.925925925926 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 03:27:16,4544.425925925926 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 04:27:16,4543.966666666667 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 05:27:16,4545.688888888889 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 06:27:16,4592.4459539038735 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 07:27:16,4548.877777777778 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 08:27:16,4507.437037037037 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 09:27:16,4507.688888888889 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 10:27:16,4510.337037037038 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 11:27:16,4506.207407407408 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 12:27:16,4506.1925925925925 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 13:27:16,4680.981481481482 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 14:27:16,4514.118518518519 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 15:27:16,4534.448148148148 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 16:27:16,4731.400000000001 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 17:27:16,4551.37037037037 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 18:27:16,4727.21010077815 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 19:27:16,4602.168140118 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 20:27:16,4723.9111111111115 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 21:27:16,4745.882422657694 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 22:27:16,4552.701656660532 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-16 23:27:16,4593.8799773332485 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 00:27:16,4552.762962962963 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 01:27:16,4534.883462531342 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 02:27:16,4553.664616056978 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 03:27:16,4546.827951214634 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 04:27:16,4554.605353313506 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 05:27:16,4545.7464657276505 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 06:27:16,4545.044444444445 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 07:27:16,4734.236052726121 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 08:27:16,4735.2037037037035 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 09:27:16,4554.405757058359 B/s
k8s-worker32,10.3.2.10,cni0,2026-01-17 10:27:16,4734.607407407408 B/s
